,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:59:18,19710,12000,55000,14,35270,40505,196591332,14021
11/01/2021 13:33:19,19914,12000,45555,11,33020,35456,197721329,14061
11/01/2021 16:32:41,19872,30000,45555,8,42348,45555,37383123,6114
13/01/2021 00:28:17,20232,45000,45555,8,45485,45555,38503,196
13/01/2021 00:57:42,20232,45000,45555,8,45485,45555,38503,196
13/01/2021 01:49:26,20232,45000,45555,8,45485,45555,38503,196
13/01/2021 20:42:36,20232,20000,45555,11,42353,45555,58409877,7642
13/01/2021 23:03:34,20422,25000,45555,17,36342,39999,90189468,9496
14/01/2021 01:24:04,20422,25000,45555,17,36342,39999,90189468,9496
14/01/2021 03:22:47,20422,25000,45555,17,36342,39999,90189468,9496
14/01/2021 08:26:30,20422,24999,45555,17,35133,37500,91374763,9559
14/01/2021 13:51:01,20422,24999,45555,17,35133,37500,91374763,9559
14/01/2021 20:39:10,20564,30000,45555,11,41115,45000,37584457,6130
15/01/2021 00:33:52,20564,30000,45555,11,40156,42000,38341346,6192
15/01/2021 05:41:32,20564,30000,80000,14,43773,45277,142003686,11916
