,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:30:50,198415,160000,244444,2,202222,202222,3565394568,59710
11/01/2021 14:04:09,198415,160000,244444,2,202222,202222,3565394568,59710
11/01/2021 17:03:29,198415,160000,244444,2,202222,202222,3565394568,59710
17/01/2021 01:16:19,198736,100000,100000,1,,,,
17/01/2021 05:26:50,198736,100000,100000,1,,,,
17/01/2021 09:14:43,198736,100000,100000,1,,,,
17/01/2021 10:59:37,198736,100000,100000,1,,,,
17/01/2021 12:36:03,198736,100000,100000,1,,,,
17/01/2021 14:16:14,198736,100000,100000,1,,,,
17/01/2021 15:45:15,198736,100000,100000,1,,,,
