,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:56:44,28211,19000,30000,5,22600,20000,23300000,4827
11/01/2021 13:30:45,28211,19000,30000,5,22600,20000,23300000,4827
11/01/2021 16:30:12,28211,19000,30000,5,22600,20000,23300000,4827
13/01/2021 00:24:51,28211,15000,30000,5,20600,19000,31300000,5594
13/01/2021 00:54:13,28211,15000,30000,5,20600,19000,31300000,5594
13/01/2021 01:45:56,28211,15000,30000,5,20600,19000,31300000,5594
13/01/2021 20:38:48,28152,19000,69500,5,31500,20000,472750000,21742
13/01/2021 22:59:54,28152,19000,69500,5,31500,20000,472750000,21742
14/01/2021 01:20:23,28152,19000,69500,5,31500,20000,472750000,21742
14/01/2021 03:19:30,28152,19000,69500,5,31500,20000,472750000,21742
14/01/2021 08:23:01,28152,19000,69500,5,31500,20000,472750000,21742
14/01/2021 13:47:41,28152,19000,69500,5,31500,20000,472750000,21742
14/01/2021 20:35:42,28152,19000,69500,5,31500,20000,472750000,21742
15/01/2021 00:30:45,28152,19000,69500,5,31500,20000,472750000,21742
15/01/2021 05:38:22,28152,19000,69500,5,31500,20000,472750000,21742
17/01/2021 02:09:05,28115,18500,69500,8,27625,22500,293125000,17120
17/01/2021 06:27:30,28115,18500,69500,8,27625,22500,293125000,17120
17/01/2021 10:10:07,28074,18500,69500,8,27750,22500,290785714,17052
17/01/2021 11:58:01,28074,18500,69500,8,27750,22500,290785714,17052
17/01/2021 13:32:52,28074,18500,69500,8,27750,22500,290785714,17052
17/01/2021 15:15:15,28074,18500,69500,8,27750,22500,290785714,17052
17/01/2021 16:46:55,28074,18500,69500,8,27750,22500,290785714,17052
18/01/2021 15:07:35,28074,18000,69500,8,26312,19500,310566964,17622
18/01/2021 17:36:39,28074,18000,69500,8,26750,21250,304785714,17458
