,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:03:11,14805083,23000000,199999012,8,46513765,25277777,3847504966408980,62028259
11/01/2021 13:37:09,14805083,23000000,199999012,8,46513765,25277777,3847504966408980,62028259
11/01/2021 16:36:29,14805083,23000000,199999012,8,66444320,25277777,6070558437557589,77913788
13/01/2021 00:33:32,15616280,22000000,199999012,11,39999910,24000000,2817818390088704,53083127
13/01/2021 01:02:55,15616280,22000000,199999012,11,39999910,24000000,2817818390088704,53083127
13/01/2021 01:54:39,15616280,22000000,199999012,11,39999910,24000000,2817818390088704,53083127
13/01/2021 20:47:42,15662845,19500000,199999012,11,37954455,22000000,2891190713961432,53769793
13/01/2021 23:09:09,15662845,19999999,199999012,8,44999876,21999999,3938241973836233,62755413
14/01/2021 01:29:23,15673326,19999999,199999012,11,51809000,22000000,4008131644961414,63309806
14/01/2021 03:28:05,15673326,19999999,199999012,11,51809000,22000000,4008131644961414,63309806
14/01/2021 08:31:50,15720971,20000000,199999012,8,61987376,23000000,5279962302618411,72663349
