,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:23:49,4785562,6200000,11999012,16,8318626,7000000,4060919428784,2015172
11/01/2021 13:57:14,4795492,6200000,11999012,16,8318626,7000000,4060919428784,2015172
11/01/2021 16:56:38,4795492,6200000,11999012,16,8318626,7000000,4060919428784,2015172
17/01/2021 05:17:34,4890346,5500000,11999012,11,8863456,9999012,6215701588751,2493130
17/01/2021 05:17:41,4890346,5500000,11999012,11,8863456,9999012,6215701588751,2493130
17/01/2021 09:04:29,4890346,5500000,11999012,11,8863456,9999012,6215701588751,2493130
17/01/2021 09:04:37,4890346,5500000,11999012,11,8863456,9999012,6215701588751,2493130
17/01/2021 10:49:28,4890346,5500000,11999012,11,8863456,9999012,6215701588751,2493130
17/01/2021 10:49:36,4890346,5500000,11999012,11,8863456,9999012,6215701588751,2493130
17/01/2021 12:26:27,4893080,5500000,11500000,8,8237499,7999999,5711250546428,2389822
17/01/2021 12:26:33,4893080,5500000,11500000,8,8237499,7999999,5711250546428,2389822
17/01/2021 14:06:46,4909262,5199999,11500000,11,9117912,9999999,5238916841960,2288868
17/01/2021 14:06:52,4909262,5199999,11500000,11,9117912,9999999,5238916841960,2288868
17/01/2021 15:35:34,4909262,5199999,11500000,11,9117912,9999999,5238916841960,2288868
17/01/2021 15:35:41,4909262,5199999,11500000,11,9117912,9999999,5238916841960,2288868
17/01/2021 17:22:12,4909262,5199999,11500000,11,9117912,9999999,5238916841960,2288868
17/01/2021 17:22:20,4909262,5199999,11500000,11,9117912,9999999,5238916841960,2288868
17/01/2021 17:54:25,4909262,5199999,11500000,11,9117912,9999999,5238916841960,2288868
17/01/2021 17:54:32,4909262,5199999,11500000,11,9117912,9999999,5238916841960,2288868
18/01/2021 14:00:44,4937017,8000000,11500000,8,9699752,9799999,1705545037674,1305965
18/01/2021 14:00:50,4937017,8000000,11500000,8,9699752,9799999,1705545037674,1305965
18/01/2021 16:31:49,4937017,8000000,11500000,8,9699752,9799999,1705545037674,1305965
18/01/2021 18:15:32,4937017,8000000,11500000,8,9699752,9799999,1705545037674,1305965
18/01/2021 18:15:37,4937017,8000000,11500000,8,9699752,9799999,1705545037674,1305965
