,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:40:59,19815,15000,34850,202999,1500000
11/01/2021 02:50:35,19815,15000,34850,202999,1500000
11/01/2021 15:12:14,18461,15000,19123,199998,1500000
11/01/2021 15:21:41,18461,15000,19123,199998,1500000
11/01/2021 18:12:19,17620,15000,34850,194990,1500000
11/01/2021 18:21:46,17620,15000,34850,194990,1500000
13/01/2021 14:08:30,17546,15000,20000,166999,1500000
13/01/2021 14:20:18,17546,15000,20000,166999,1500000
13/01/2021 15:22:22,17546,15000,16999,166000,1500000
13/01/2021 16:25:55,17546,15000,16998,166000,1500000
13/01/2021 16:38:07,17546,15000,16998,166000,1500000
13/01/2021 18:00:17,17546,15000,16998,166000,1500000
13/01/2021 18:12:53,17546,15000,16998,165999,1500000
13/01/2021 19:07:03,17524,15000,16999,165999,1500000
13/01/2021 19:19:23,17524,15000,16999,165998,1500000
13/01/2021 20:22:48,17406,15000,20000,165000,1500000
13/01/2021 20:33:19,17406,15000,20000,165000,1500000
14/01/2021 01:02:55,17417,15000,20000,164995,1500000
14/01/2021 01:15:22,17417,15000,20000,164995,1500000
14/01/2021 03:02:45,17417,15000,20000,164995,1500000
14/01/2021 03:14:27,17417,15000,20000,164995,1500000
14/01/2021 08:06:17,17417,15000,20000,164994,1500000
14/01/2021 08:18:06,17417,15000,20000,164994,1500000
