,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:37:27,17500,39999,39999,1,,,,
11/01/2021 14:10:04,17500,39999,39999,1,,,,
11/01/2021 17:09:24,17500,39999,39999,1,,,,
17/01/2021 01:40:36,17500,33333,33333,1,,,,
17/01/2021 09:40:30,17500,33333,33333,1,,,,
17/01/2021 11:24:52,17500,33333,33333,1,,,,
17/01/2021 13:02:48,17500,33333,33333,1,,,,
17/01/2021 14:42:04,17500,33333,33333,1,,,,
18/01/2021 14:33:10,17500,33333,33333,1,,,,
18/01/2021 17:03:53,17500,33333,33333,1,,,,
