,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:22:13,28755,29499,29996,294999,-
11/01/2021 14:53:45,28981,28000,28000,297995,-
11/01/2021 17:53:27,29050,27990,27990,297999,-
13/01/2021 13:44:27,28302,26886,26886,280000,-
13/01/2021 14:58:34,28287,26899,26899,286899,-
13/01/2021 16:02:11,28287,26897,26897,286899,-
13/01/2021 17:35:31,28287,26893,26893,286000,-
13/01/2021 18:42:45,28287,26598,26598,286000,-
13/01/2021 19:56:45,28287,26450,26450,286000,-
13/01/2021 22:22:04,28313,25000,25000,286000,-
14/01/2021 00:38:22,-,24996,24996,285999,-
14/01/2021 02:39:05,-,24993,24993,285999,-
14/01/2021 07:42:34,28145,26449,26449,280000,-
14/01/2021 13:07:44,28145,22500,22500,259999,-
14/01/2021 16:18:22,28044,22500,22500,259999,-
14/01/2021 19:52:22,27728,24999,25000,249998,-
14/01/2021 23:48:19,27637,22500,22500,248990,-
15/01/2021 02:45:42,27637,22499,22499,248000,-
15/01/2021 04:56:38,27587,22000,22000,248000,-
16/01/2021 04:56:22,26330,24999,25000,249998,-
16/01/2021 05:59:23,26318,24999,25000,249998,-
16/01/2021 07:02:04,26318,24999,25000,249998,-
16/01/2021 08:05:51,26318,24999,25000,249998,-
16/01/2021 09:09:36,26318,24999,25000,249998,-
16/01/2021 10:13:16,26318,24999,24999,249998,-
16/01/2021 11:17:38,26318,24997,24997,249998,-
16/01/2021 15:38:40,-,24500,24999,245000,-
16/01/2021 16:44:32,-,24500,24500,245000,-
