,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
13/01/2021 20:35:06,3845,4000,4000,1,,,,
17/01/2021 02:05:37,3845,1000,1000,1,,,,
17/01/2021 06:24:02,3845,1000,1000,1,,,,
17/01/2021 10:06:16,3845,1000,1000,1,,,,
17/01/2021 11:54:20,3845,1000,1000,1,,,,
17/01/2021 13:29:17,3845,1000,1000,1,,,,
17/01/2021 15:11:33,3845,950,950,1,,,,
17/01/2021 16:43:11,3845,950,950,1,,,,
18/01/2021 15:04:21,3845,950,950,1,,,,
18/01/2021 17:33:23,3845,950,950,1,,,,
