,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
13/01/2021 00:25:00,15173,15999,15999,1,,,,
13/01/2021 00:54:22,15173,15999,15999,1,,,,
13/01/2021 01:46:05,15173,15999,15999,1,,,,
13/01/2021 20:38:59,15173,15999,15999,1,,,,
13/01/2021 23:00:04,15173,15999,15999,1,,,,
14/01/2021 01:20:33,15173,15999,15999,1,,,,
14/01/2021 03:19:40,15173,15999,15999,1,,,,
14/01/2021 08:23:11,15173,15999,15999,1,,,,
14/01/2021 13:47:51,15173,15999,15999,1,,,,
14/01/2021 20:35:52,15173,15999,15999,1,,,,
15/01/2021 00:30:54,15173,15999,15999,1,,,,
15/01/2021 05:38:31,15173,15999,15999,1,,,,
