,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:22:20,60582,85000,85000,1,,,,
11/01/2021 15:51:30,60582,85000,85000,1,,,,
11/01/2021 18:51:56,60582,85000,85000,1,,,,
