,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:15:07,3638,3800,22222,17,6934,5000,31851481,5643
11/01/2021 13:48:23,3825,3887,21500,23,5174,3999,12998673,3605
11/01/2021 16:47:39,3825,3800,21500,29,4784,3887,10611252,3257
17/01/2021 01:05:27,2811,2600,14000,19,4224,3799,5706334,2388
17/01/2021 05:07:05,2823,2599,14000,14,4228,3658,8154054,2855
17/01/2021 08:52:40,2827,3600,14000,14,4512,3799,7470761,2733
17/01/2021 10:38:02,2838,3600,14000,17,4400,3799,6133866,2476
17/01/2021 12:14:46,2863,3799,14000,14,4610,3887,7311035,2703
17/01/2021 13:55:52,2863,3799,14000,14,4610,3887,7311035,2703
17/01/2021 15:24:03,2926,3799,14000,10,4964,3887,10119894,3181
17/01/2021 17:10:13,3146,2222,4500,13,2397,2222,399175,631
17/01/2021 17:42:03,3121,2221,2222,25,2221,2221,0,0
18/01/2021 13:51:21,2963,2500,30000,14,5250,3500,50875000,7132
18/01/2021 16:21:51,2961,3500,30000,8,7000,3500,86642857,9308
18/01/2021 18:05:43,3004,4400,30000,17,7288,6000,41649852,6453
