,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:14:56,60458,99996,99996,1,,,,
11/01/2021 13:48:12,60458,90000,90000,1,,,,
11/01/2021 16:47:28,60944,319999,319999,1,,,,
17/01/2021 01:05:47,61540,59998,59998,1,,,,
17/01/2021 05:07:23,61540,59998,59998,1,,,,
17/01/2021 08:53:00,61540,59998,59998,1,,,,
17/01/2021 10:38:23,61540,59998,59998,1,,,,
17/01/2021 12:15:06,61540,59998,59998,1,,,,
17/01/2021 13:56:10,61540,59998,59998,1,,,,
17/01/2021 15:24:21,61540,59998,59998,1,,,,
17/01/2021 17:10:33,61540,59998,59998,1,,,,
17/01/2021 17:42:28,61540,59998,59998,1,,,,
18/01/2021 13:51:38,61465,55000,55000,1,,,,
18/01/2021 16:22:06,61465,55000,55000,1,,,,
18/01/2021 18:06:01,61465,55000,55000,1,,,,
