,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:57:56,116193,50000,420000,32,111031,76500,7039682038,83902
11/01/2021 13:31:54,115937,50000,420000,29,105655,75000,6379146010,79869
11/01/2021 16:31:18,115937,50000,33999999,29,1272379,75000,39625912163433,6294911
13/01/2021 00:26:27,115165,50000,33999999,29,1297551,104999,39569030365837,6290391
13/01/2021 00:55:47,115165,50000,33999999,29,1297551,104999,39569030365837,6290391
13/01/2021 01:47:32,115165,50000,33999999,29,1297551,104999,39569030365837,6290391
13/01/2021 20:40:36,114052,60000,33999999,23,1602782,114999,49886205403727,7063016
13/01/2021 23:01:33,114052,60000,33999999,23,1602782,114999,49886205403727,7063016
14/01/2021 01:22:04,114052,60000,33999999,23,1602782,114999,49886205403727,7063016
14/01/2021 03:21:07,114052,60000,33999999,23,1602782,114999,49886205403727,7063016
14/01/2021 08:24:35,114052,60000,33999999,23,1610391,114999,49864517661533,7061481
14/01/2021 13:49:13,114052,60000,33999999,23,1610391,114999,49864517661533,7061481
14/01/2021 20:37:16,114052,60000,33999999,23,1615173,114999,49852485293035,7060629
15/01/2021 00:32:11,114052,60000,33999999,23,1602782,114999,49886205403727,7063016
15/01/2021 05:39:48,114052,60000,33999999,23,1602782,114999,49886205403727,7063016
17/01/2021 02:10:38,112847,109999,33999999,11,3252272,124999,104007808804909,10198421
17/01/2021 06:29:00,112847,65000,33999999,23,1625173,109999,49820545441233,7058367
17/01/2021 10:12:01,112847,65000,33999999,23,1625173,109999,49820545441233,7058367
17/01/2021 11:59:42,112428,70000,33999999,20,1856849,112499,57253722455768,7566618
17/01/2021 13:34:33,112428,70000,33999999,20,1856849,112499,57253722455768,7566618
17/01/2021 15:16:59,112428,70000,33999999,20,1856849,112499,57253722455768,7566618
17/01/2021 16:48:45,112428,70000,33999999,17,2132470,109999,67447507294992,8212643
18/01/2021 15:09:07,111562,109999,33999999,8,4428749,157500,142782543462857,11949164
18/01/2021 17:38:07,111562,109999,33999999,8,4428749,157500,142782543462857,11949164
