,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:58:42,20050,20000,20000,1,,,,
11/01/2021 13:32:42,20050,20000,20000,1,,,,
11/01/2021 16:32:05,20050,20000,20000,1,,,,
13/01/2021 00:27:34,20050,20000,20000,1,,,,
13/01/2021 00:56:59,20050,20000,20000,1,,,,
13/01/2021 01:48:43,20050,20000,20000,1,,,,
13/01/2021 20:41:44,20050,20000,20000,1,,,,
13/01/2021 23:02:43,20050,20000,20000,1,,,,
14/01/2021 01:23:12,20050,20000,20000,1,,,,
14/01/2021 03:21:58,20050,20000,20000,1,,,,
14/01/2021 08:25:40,20050,20000,20000,1,,,,
14/01/2021 13:50:13,20050,20000,20000,1,,,,
14/01/2021 20:38:20,20050,20000,20000,1,,,,
15/01/2021 00:33:05,20050,20000,20000,1,,,,
15/01/2021 05:40:46,20050,20000,20000,1,,,,
