,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:09:57,196197,179000,398000,35,308555,368888,8257281337,90869
11/01/2021 13:43:56,196120,100000,398000,35,297783,368888,9967418484,99836
11/01/2021 16:43:14,196120,100000,398000,41,279733,300000,10420267879,102079
13/01/2021 00:42:18,194588,79999,99999,5,87999,80000,119996000,10954
13/01/2021 01:11:42,194588,79999,398000,50,245372,200000,12870307772,113447
13/01/2021 02:03:36,194588,79999,398000,53,245072,200000,12849949522,113357
13/01/2021 20:56:56,193145,79999,398000,56,228804,199999,13268757341,115190
13/01/2021 23:18:34,193145,79999,398000,56,228804,199999,13268757341,115190
14/01/2021 01:38:45,193145,79999,398000,56,228804,199999,13268757341,115190
14/01/2021 03:36:52,192862,79999,398000,56,233590,199999,13588425540,116569
14/01/2021 08:40:34,192862,79999,398000,56,233590,199999,13588425540,116569
14/01/2021 14:04:17,191978,95999,398000,50,242421,199999,14117754460,118818
14/01/2021 20:53:02,192803,89999,398000,47,231408,179000,13853343098,117700
15/01/2021 00:46:53,191453,89999,398000,44,240913,197777,13370919030,115632
15/01/2021 05:54:50,190630,89999,398000,41,249029,199999,13383573647,115687
17/01/2021 02:26:49,194427,100000,300000,11,176191,174000,2735308085,52300
17/01/2021 06:45:53,194427,100000,398000,20,269649,249999,13132523073,114597
17/01/2021 10:30:29,194004,129999,398000,20,284549,300000,12251079852,110684
17/01/2021 12:07:32,194004,129999,398000,20,284549,300000,12251079852,110684
17/01/2021 13:48:40,194004,129999,398000,20,257749,199999,12654473452,112492
17/01/2021 17:02:42,195398,129999,398000,14,279888,300000,13122201595,114552
18/01/2021 15:19:08,200932,119999,420000,20,192759,129399,8633204993,92915
18/01/2021 17:52:34,200932,119999,420000,20,192759,129399,8633204993,92915
