,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:03:59,145,139,250,1399,37997
11/01/2021 14:35:29,130,129,250,1350,12999
11/01/2021 17:35:13,130,109,250,1350,10989
13/01/2021 11:59:00,179,176,500,2499,17695
13/01/2021 12:46:29,179,176,500,2499,17694
13/01/2021 13:24:39,179,176,500,2499,17693
13/01/2021 14:35:38,179,180,500,2000,18000
13/01/2021 15:38:58,186,179,500,1950,17999
13/01/2021 17:11:29,328,194,450,1945,34999
13/01/2021 18:18:43,386,194,450,1945,41900
13/01/2021 19:32:33,215,194,450,1944,21500
13/01/2021 21:57:56,154,194,450,1943,33498
14/01/2021 00:14:39,194,190,190,2850,32496
14/01/2021 02:15:53,199,238,500,2850,23899
14/01/2021 07:19:34,249,300,500,3000,32000
