,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:33:35,2321352,2040000,4950000,11,2945272,2300000,999645373345,999822
11/01/2021 14:06:49,2325287,1950000,4950000,8,2724999,2250000,1246456968571,1116448
11/01/2021 17:06:08,2323900,1950000,4950000,8,2969999,2300000,1343056814285,1158903
17/01/2021 01:19:37,2299371,1900000,4950000,14,2712746,2689229,584860577279,764761
17/01/2021 05:30:18,2299371,1900000,4950000,17,2728798,2700000,524259549401,724057
17/01/2021 09:18:08,2299371,1900000,4950000,17,2728798,2700000,524259549401,724057
17/01/2021 11:03:30,2302512,1800000,3299999,17,2361150,2200000,179239832336,423367
17/01/2021 12:39:46,2303429,1800000,4850000,17,2539908,2250000,546860622300,739500
17/01/2021 14:19:48,2301166,1900000,4850000,14,2577032,2225000,608751652393,780225
17/01/2021 15:48:53,2298023,2000000,4850000,14,2748460,2689229,570198807101,755115
17/01/2021 17:35:39,2296251,1800000,52999999,14,6494889,2750000,180041634186695,13417959
17/01/2021 18:08:19,2296251,1800000,52999999,14,6494889,2750000,180041634186695,13417959
18/01/2021 14:12:55,2289194,1798999,52999999,17,5575144,2399999,149851091272310,12241368
18/01/2021 16:43:41,2289194,1798999,52999999,17,5642791,2399999,149601833287752,12231182
18/01/2021 18:27:44,2289194,1790000,52999999,20,5350872,2449999,126780014317796,11259663
