,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:05:34,29342,59500,59500,1,,,,
11/01/2021 15:34:59,29342,59500,59500,1,,,,
11/01/2021 18:35:07,29342,59500,59500,1,,,,
