,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:00:35,300276,400000,799999,5,519999,400000,31999860000,178885
11/01/2021 13:34:34,300723,380000,799999,5,515999,400000,33279858000,182427
11/01/2021 16:33:56,302962,380000,600000,5,434000,400000,8680000000,93166
13/01/2021 00:30:08,304717,315000,675000,8,406249,380000,12648227500,112464
13/01/2021 00:59:32,304875,315000,675000,5,425999,380000,20367533000,142714
13/01/2021 01:51:15,304875,315000,675000,5,425999,380000,20367533000,142714
13/01/2021 20:44:29,304943,315000,675000,5,425999,380000,20367533000,142714
13/01/2021 23:05:36,304943,315000,675000,5,425999,380000,20367533000,142714
14/01/2021 01:26:05,304943,315000,675000,5,425999,380000,20367533000,142714
14/01/2021 03:24:38,304943,315000,675000,5,425999,380000,20367533000,142714
14/01/2021 08:28:23,304943,315000,675000,5,425999,380000,20367533000,142714
14/01/2021 13:52:47,305280,315000,675000,5,449999,400000,20487545000,143134
14/01/2021 20:41:02,305280,315000,1500000,8,615624,500000,145446055178,381373
15/01/2021 00:35:34,305280,315000,1500000,8,615624,500000,145446055178,381373
15/01/2021 05:43:15,305280,315000,1500000,8,615624,500000,145446055178,381373
17/01/2021 02:14:18,307049,293000,500000,17,314764,299000,2533440588,50333
17/01/2021 06:32:55,306569,293000,500000,17,314764,299000,2533440588,50333
17/01/2021 10:16:10,306513,293000,500000,17,318646,299000,2618360264,51169
17/01/2021 12:03:08,306513,293000,500000,17,318646,299000,2618360264,51169
17/01/2021 15:20:12,306513,290000,315000,14,297999,299000,32615846,5711
18/01/2021 15:12:19,306178,293000,500000,14,321571,299000,3135790373,55998
18/01/2021 17:41:23,306178,293000,500000,14,321571,299000,3135790373,55998
