,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:12:53,465523,194999,8500000,62,798010,470000,1470872325382,1212795
11/01/2021 13:46:49,455517,250000,8500000,56,926267,470000,1671122605926,1292719
11/01/2021 16:46:02,452395,300000,8500000,53,909182,470000,1650579812703,1284748
13/01/2021 00:45:50,622141,250000,18000000,68,981155,470000,4892855189439,2211979
13/01/2021 00:46:18,622141,250000,18000000,68,981155,470000,4892855189439,2211979
13/01/2021 01:15:09,620846,250000,18000000,68,1023302,470000,4958223882253,2226706
13/01/2021 01:15:37,620846,250000,18000000,68,1023302,470000,4958223882253,2226706
13/01/2021 02:07:24,625909,250000,18000000,68,1045361,470000,5038477677907,2244655
13/01/2021 02:07:51,625909,250000,18000000,68,1045361,470000,5038477677907,2244655
13/01/2021 21:00:46,613952,250000,18000000,59,1113794,470000,6196599021070,2489296
13/01/2021 23:22:03,605167,300000,18000000,56,1162748,470000,6487881475942,2547132
14/01/2021 01:42:35,601080,344000,349999,14,344428,344000,2570571,1603
14/01/2021 03:40:17,599928,344000,18000000,53,1151318,470000,6734237574854,2595040
14/01/2021 08:44:03,596975,250000,18000000,50,1186637,470000,7122684808103,2668835
14/01/2021 14:07:33,598343,250000,18000000,56,1111601,470000,6381886949950,2526239
14/01/2021 20:56:27,595996,240000,18000000,56,1193637,470000,6447606738347,2539213
15/01/2021 00:50:42,585104,240000,18000000,71,1108508,470000,5683283531264,2383963
15/01/2021 05:58:40,581927,200000,18000000,68,1019442,399999,5429000010157,2330021
17/01/2021 02:30:46,761621,250000,18000000,74,1128711,374999,5490310303301,2343141
17/01/2021 06:50:11,754135,250000,18000000,71,1182217,400000,5693165083000,2386035
17/01/2021 10:34:44,750398,230000,18000000,71,1101189,400000,5206034723452,2281673
17/01/2021 12:11:42,743186,230000,18000000,71,1192978,400000,5689401281032,2385246
17/01/2021 13:52:42,735689,230000,18000000,71,1187457,350000,5697779827541,2387002
17/01/2021 17:06:57,724237,250000,18000000,65,1091136,400000,5280737654081,2297985
18/01/2021 15:22:52,758061,250000,5000000,80,786035,400000,688094806472,829514
18/01/2021 17:56:16,760669,200000,5000000,77,793907,400000,669625943058,818306
