,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:57:00,6644,4000,12000,32,9624,12000,9984040,3159
11/01/2021 13:31:00,6644,4000,12000,32,9531,12000,10773185,3282
11/01/2021 16:30:27,6644,4000,12000,32,9531,12000,10773185,3282
13/01/2021 00:25:15,6644,3900,16000,41,7311,4000,15407616,3925
13/01/2021 00:54:37,6644,3900,16000,41,7311,4000,15407616,3925
13/01/2021 01:46:21,6644,3900,16000,41,7311,4000,15407616,3925
13/01/2021 20:39:15,6632,3900,16000,41,7314,4000,15390966,3923
13/01/2021 23:00:19,6620,3900,16000,41,7314,4000,15390966,3923
14/01/2021 01:20:48,6608,3999,16000,41,7511,7000,15608431,3950
14/01/2021 03:19:54,6608,3999,16000,41,7511,7000,15608431,3950
14/01/2021 08:23:25,6608,3999,16000,41,7511,7000,15608431,3950
