,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:18:23,80123,45000,70000,4,56249,54999,122914166,11086
11/01/2021 13:51:53,79966,50000,70000,3,59999,59999,100000000,10000
11/01/2021 16:51:12,79966,50000,70000,3,59999,59999,100000000,10000
17/01/2021 05:10:52,79189,50000,70000,4,60000,60000,133333333,11547
17/01/2021 08:56:49,79189,50000,70000,4,60000,60000,133333333,11547
17/01/2021 10:42:08,79189,50000,70000,4,60000,60000,133333333,11547
17/01/2021 12:18:55,79189,50000,70000,4,60000,60000,133333333,11547
17/01/2021 13:59:40,79189,50000,70000,4,60000,60000,133333333,11547
17/01/2021 15:28:09,79189,30000,70000,5,54000,50000,280000000,16733
17/01/2021 17:14:34,79189,30000,70000,5,54000,50000,280000000,16733
17/01/2021 17:46:30,79189,30000,70000,5,54000,50000,280000000,16733
18/01/2021 13:54:41,79189,30000,70000,5,54000,50000,280000000,16733
18/01/2021 16:25:12,79189,30000,70000,5,54000,50000,280000000,16733
18/01/2021 18:09:11,79189,30000,70000,5,54000,50000,280000000,16733
