,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:56:25,439659,500000,899999,3,699999,699998,39999800001,199999
11/01/2021 14:28:46,439659,500000,800000,4,699999,749998,19999933334,141421
11/01/2021 17:28:18,439659,500000,800000,4,699999,749998,19999933334,141421
17/01/2021 01:57:48,444979,450000,888888,4,684721,699998,32414971914,180041
17/01/2021 10:01:54,444979,450000,888888,4,684721,699998,32414971914,180041
17/01/2021 11:46:13,446122,450000,888888,3,679629,699999,48466871811,220151
17/01/2021 13:20:39,446122,450000,888888,3,679629,699999,48466871811,220151
17/01/2021 15:03:10,446122,450000,888888,3,679629,699999,48466871811,220151
18/01/2021 14:57:01,446122,450000,888888,4,634721,599999,40377892284,200942
18/01/2021 17:26:24,446122,450000,888888,5,597777,500000,37107844197,192633
