,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:28:28,4328,4800,15000,11,8336,7498,9811047,3132
11/01/2021 14:01:55,4328,4800,15000,11,8336,7498,9811047,3132
11/01/2021 17:01:13,4328,4750,15000,11,7858,7000,10569624,3251
17/01/2021 01:13:04,4377,4750,14999,8,8468,7498,10185625,3191
17/01/2021 05:23:44,4377,4750,14999,8,8468,7498,10185625,3191
17/01/2021 09:11:15,4380,4750,14999,8,8468,7498,10185625,3191
17/01/2021 10:56:13,4380,4750,14999,8,8468,7498,10185625,3191
17/01/2021 12:32:40,4380,4750,14999,8,8468,7498,10185625,3191
17/01/2021 14:12:58,4380,4750,14999,8,8468,7498,10185625,3191
17/01/2021 15:41:53,4380,4750,14999,8,8468,7498,10185625,3191
17/01/2021 17:28:47,4380,4750,14999,8,8468,7498,10185625,3191
17/01/2021 18:01:04,4380,4750,14999,8,8468,7498,10185625,3191
18/01/2021 14:06:47,4404,4750,14999,8,8593,8500,9675625,3110
18/01/2021 16:37:38,4404,4750,14999,8,8593,8500,9675625,3110
18/01/2021 18:21:28,4404,4750,14999,8,8593,8500,9675625,3110
