,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:05:14,4844,1699,6000,14,3092,2500,1889866,1374
11/01/2021 13:39:16,4830,1700,6000,14,3257,3200,1774676,1332
11/01/2021 16:38:34,4830,1700,6000,14,3257,3200,1774676,1332
13/01/2021 00:36:19,4526,1499,10000,13,2537,1999,5311609,2304
13/01/2021 01:05:47,4787,1999,6000,14,3135,2750,1465724,1210
13/01/2021 01:57:34,4762,2000,6000,14,3421,3950,1294120,1137
13/01/2021 20:50:29,4735,2000,6000,11,3572,3900,1326181,1151
13/01/2021 23:12:03,4737,2000,6000,11,3581,4000,1333636,1154
14/01/2021 01:32:05,4737,1900,6000,11,3390,3900,1558909,1248
14/01/2021 03:30:41,4737,1900,6000,11,3390,3900,1558909,1248
14/01/2021 08:34:28,4737,1900,4000,11,3209,3900,878909,937
