,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:12:40,890389,220000,24999012,32,1880009,289999,36498521945079,6041400
11/01/2021 13:46:35,890389,220000,24999012,35,2462580,290000,48482308803714,6962923
11/01/2021 16:45:49,890389,220000,24999012,35,1762580,290000,33440144686067,5782745
13/01/2021 00:45:33,860749,219900,24999012,29,2049213,290000,40099204357450,6332393
13/01/2021 01:14:53,860749,219900,24999012,29,2049213,290000,40099204357450,6332393
13/01/2021 02:07:08,860749,219900,24999012,29,2049213,290000,40099204357450,6332393
13/01/2021 21:00:29,844673,235000,24999012,26,3239351,298999,63508914692623,7969248
13/01/2021 23:21:47,841939,234999,24999012,26,3239351,298999,63508914932971,7969248
14/01/2021 01:42:17,841939,234999,24999012,26,3239351,298999,63508914932971,7969248
14/01/2021 03:40:01,841939,220000,24999012,26,3234351,294000,63539614185371,7971173
14/01/2021 08:43:48,841939,220000,24999012,26,3234351,294000,63539614185371,7971173
