,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:53:44,1665,1589,3333,19998,158998
11/01/2021 15:23:28,1788,1550,3333,17499,155000
11/01/2021 18:23:34,1713,1550,3333,17397,155000
14/01/2021 02:08:18,1280,949,1998,16997,94998
14/01/2021 07:12:07,1107,949,1998,16899,94998
14/01/2021 12:37:21,1110,900,1998,15999,90000
14/01/2021 14:39:22,1044,900,1998,15999,90000
14/01/2021 15:46:41,999,900,1998,15999,90000
14/01/2021 19:20:41,1158,849,2000,15899,84999
14/01/2021 23:15:54,1245,850,3333,14499,85000
15/01/2021 02:13:48,1285,849,3333,14499,84999
15/01/2021 04:24:10,1057,849,3333,14000,84999
