,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:55:09,169,800,1000,23,856,800,5375,73
11/01/2021 13:29:06,169,800,1000,23,856,800,5375,73
11/01/2021 16:28:33,169,800,1000,23,856,800,5375,73
13/01/2021 00:23:07,171,775,1000,23,843,800,4466,66
13/01/2021 00:52:18,171,775,1000,23,843,800,4466,66
13/01/2021 01:44:03,171,775,1000,23,843,800,4466,66
13/01/2021 20:36:39,171,700,1000,23,839,800,6206,78
13/01/2021 22:57:54,171,700,1000,23,826,800,5731,75
14/01/2021 01:18:23,171,700,1000,23,826,800,5731,75
14/01/2021 03:17:35,171,700,1000,23,826,800,5731,75
14/01/2021 08:21:03,171,700,1000,23,826,800,5731,75
14/01/2021 13:45:53,171,700,1000,23,826,800,5731,75
14/01/2021 20:33:33,171,700,1000,23,826,800,5731,75
15/01/2021 00:28:45,171,700,1000,23,826,800,5731,75
15/01/2021 05:36:22,171,700,1000,23,826,800,5731,75
