,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:55:34,2066,999,3500,5,2439,2500,893720,945
11/01/2021 13:29:32,2066,999,3500,5,2439,2500,893720,945
11/01/2021 16:28:59,2066,999,3500,5,2439,2500,893720,945
13/01/2021 00:23:40,2062,2200,3500,4,2800,2750,326666,571
13/01/2021 00:52:51,2062,2200,3500,4,2800,2750,326666,571
13/01/2021 01:44:36,2062,2200,3500,4,2800,2750,326666,571
13/01/2021 20:37:11,2068,3500,3500,1,,,,
13/01/2021 22:58:23,2068,3500,3500,1,,,,
14/01/2021 01:18:52,2075,19000,19000,1,,,,
14/01/2021 03:18:03,2075,19000,19000,1,,,,
14/01/2021 08:21:32,2075,19000,19000,1,,,,
14/01/2021 13:46:20,2075,19000,19000,1,,,,
14/01/2021 20:34:08,2075,19000,19000,1,,,,
15/01/2021 00:29:17,2075,19000,19000,1,,,,
15/01/2021 05:36:55,2075,19000,19000,1,,,,
17/01/2021 02:07:39,2110,5000,20000,8,14750,15000,25928571,5092
17/01/2021 06:25:59,2110,5000,20000,8,14750,15000,25928571,5092
17/01/2021 10:08:35,2110,5000,20000,8,14750,15000,25928571,5092
17/01/2021 11:56:37,2123,10000,20000,5,15800,15000,15700000,3962
17/01/2021 13:31:28,2123,10000,20000,5,15800,15000,15700000,3962
17/01/2021 15:13:52,2123,10000,20000,5,15800,15000,15700000,3962
17/01/2021 16:45:34,2123,10000,20000,5,15800,15000,15700000,3962
18/01/2021 15:06:09,2159,15000,20000,4,17250,17000,6916666,2629
18/01/2021 17:35:12,2159,15000,20000,4,17250,17000,6916666,2629
