,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:59:13,15299,16000,25000,8,20159,18888,16217983,4027
11/01/2021 13:33:13,15299,15000,25000,11,18752,16999,17160403,4142
11/01/2021 16:32:36,15299,15000,25000,11,18752,16999,17160403,4142
13/01/2021 00:28:12,15354,14999,25000,8,18812,15500,24996625,4999
13/01/2021 00:57:36,15354,14999,25000,8,18812,15500,24996625,4999
13/01/2021 01:49:20,15354,14999,25000,8,18812,15500,24996625,4999
13/01/2021 20:42:29,15398,13999,25000,11,18999,16000,23151800,4811
13/01/2021 23:03:27,15398,13999,25000,11,17590,15000,16942145,4116
14/01/2021 01:23:57,15438,13999,25000,11,16818,15000,11764563,3429
14/01/2021 03:22:40,15438,13999,25000,11,16818,15000,11764563,3429
14/01/2021 08:26:21,15438,13999,30000,14,20571,17500,46880989,6846
14/01/2021 13:50:54,15438,13999,30000,14,20571,17500,46880989,6846
14/01/2021 20:39:01,15438,13000,30000,14,19142,15000,45056373,6712
15/01/2021 00:33:44,15438,13000,30000,14,19142,15000,45056373,6712
15/01/2021 05:41:24,15438,13000,30000,14,19142,15000,45056373,6712
17/01/2021 02:12:19,15418,12000,31110,20,18084,14499,48587505,6970
17/01/2021 06:30:53,15418,12000,31110,23,19507,15000,56363126,7507
17/01/2021 10:13:56,15418,12000,31110,23,19507,15000,56363126,7507
17/01/2021 12:01:30,15418,12000,31110,23,18768,14999,52713300,7260
17/01/2021 13:36:21,15418,12000,31110,23,18768,14999,52713300,7260
17/01/2021 15:18:34,15418,12000,31110,23,18768,14999,52713300,7260
17/01/2021 16:50:28,15435,12000,31110,23,19247,14999,58205387,7629
18/01/2021 15:10:26,15455,7500,31110,26,19280,14999,64721566,8044
18/01/2021 17:39:25,15455,7500,31110,26,19280,14999,64721566,8044
