,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:38:11,44518,49999,50000,2,49999,49999,0,0
11/01/2021 14:10:47,44518,49999,50000,2,49999,49999,0,0
11/01/2021 17:10:11,44518,49999,50000,2,49999,49999,0,0
17/01/2021 01:41:04,44538,49000,49999,2,49499,49499,499000,706
17/01/2021 09:40:57,44538,49000,49999,2,49499,49499,499000,706
17/01/2021 11:25:21,44538,49000,49999,2,49499,49499,499000,706
17/01/2021 13:03:14,44538,49000,49999,2,49499,49499,499000,706
17/01/2021 14:42:34,44538,49000,49999,2,49499,49499,499000,706
18/01/2021 14:33:39,44582,43999,49999,2,46999,46999,18000000,4242
18/01/2021 17:04:22,44582,35000,43999,2,39499,39499,40491000,6363
