,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:01:11,673050,499999,1800000,41,935628,850000,134716433750,367037
11/01/2021 13:35:12,669644,450600,1555555,41,863331,720000,102365230087,319945
11/01/2021 16:34:32,667812,450600,1555555,38,869910,780000,93967083854,306540
13/01/2021 00:30:48,672664,599998,1555555,41,856698,700000,86401715641,293941
13/01/2021 01:00:12,672664,599998,1555555,41,856698,700000,86401715641,293941
13/01/2021 01:51:54,672664,599998,1555555,41,856698,700000,86401715641,293941
13/01/2021 20:45:08,670455,510236,1555555,35,818653,699999,83797689428,289478
13/01/2021 23:06:19,670230,559999,1555555,35,862774,699999,100788959291,317472
14/01/2021 01:26:46,669199,550000,1555555,35,862488,699999,100969901044,317757
14/01/2021 03:25:22,668385,579999,1555555,32,886315,700333,103729282759,322070
14/01/2021 08:29:07,671486,579999,1555555,29,832677,699999,82930151469,287975
14/01/2021 13:53:27,671486,579999,1555555,41,837855,699999,86104080493,293434
14/01/2021 20:41:54,666142,500000,1555555,35,808504,699999,74940568248,273752
15/01/2021 00:36:21,662623,510000,1555555,32,846148,700333,86729422648,294498
15/01/2021 05:44:02,660013,520000,1555555,29,880079,715333,83298950532,288615
17/01/2021 02:15:07,641286,399999,2299999,50,731385,624999,134901603146,367289
17/01/2021 06:33:49,639753,370000,2299999,50,748185,657777,143888532731,379326
17/01/2021 10:17:08,637258,370000,2299999,47,745516,665555,140612120177,374982
17/01/2021 12:03:50,637258,370000,444444,5,411777,399999,1039262408,32237
17/01/2021 13:38:46,637258,349999,2299999,53,744430,650000,156793837565,395972
17/01/2021 16:53:00,629528,340000,2299999,47,778187,679999,166712588692,408304
18/01/2021 15:12:56,598207,444444,2299999,47,809013,666665,148050931125,384773
18/01/2021 17:42:00,598207,444444,2299999,47,809013,666665,148050931125,384773
