,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:19:03,75022,69999,130000,11,88176,74444,523325364,22876
11/01/2021 13:52:31,75153,70000,130000,11,108575,120000,664723390,25782
11/01/2021 16:51:49,75735,69999,130000,11,98413,99999,802406546,28326
17/01/2021 05:11:50,-,49999,110000,17,70568,65000,181038525,13455
17/01/2021 08:57:55,72567,49999,110000,20,70682,64500,180042237,13417
17/01/2021 10:43:04,72466,62000,110000,20,70983,64500,161198621,12696
17/01/2021 12:19:46,72117,64000,110000,17,70921,65000,158727900,12598
17/01/2021 14:00:31,72090,59999,110000,17,70921,64000,163728746,12795
17/01/2021 15:29:03,71729,59999,110000,17,71038,64000,164484236,12825
17/01/2021 17:15:26,71494,64000,110000,17,71803,65000,156485359,12509
17/01/2021 17:47:25,71494,64000,110000,17,71803,65000,156485359,12509
18/01/2021 13:55:26,72541,60000,99999,14,72214,67499,156640033,12515
18/01/2021 16:25:57,72073,59999,99999,14,69642,65000,145168725,12048
18/01/2021 18:09:56,72019,59999,99999,14,70642,67499,138400110,11764
