,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:28:34,60377,10000,500000,38,65249,47950,5858328237,76539
11/01/2021 14:02:00,59618,35300,500000,29,74034,51000,7144919492,84527
11/01/2021 17:01:18,59538,35000,500000,29,75679,51000,7214486946,84938
17/01/2021 01:13:11,62641,29999,199999,17,89303,95600,2270036015,47644
17/01/2021 05:23:51,62808,29999,199999,17,85479,79560,2431652780,49311
17/01/2021 09:11:22,62646,29999,199999,17,85479,79560,2431652780,49311
17/01/2021 10:56:20,62646,29999,199999,17,84891,79560,2481884544,49818
17/01/2021 12:32:46,62646,29999,199999,17,84891,79560,2481884544,49818
17/01/2021 14:13:04,63215,29999,249999,20,122229,124999,6279994104,79246
17/01/2021 15:41:59,63215,29999,249999,20,122229,124999,6279994104,79246
17/01/2021 17:28:54,63215,29999,249999,23,115851,120000,4719261174,68696
17/01/2021 18:01:10,63230,30000,249999,23,131938,124999,5738212418,75750
18/01/2021 14:06:53,65959,50000,600000,32,131324,119999,11073358191,105230
18/01/2021 16:37:44,66599,50000,600000,29,126806,100000,11721777608,108267
18/01/2021 18:21:33,66599,49999,600000,29,119910,77500,11341197805,106495
