,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:30:02,132527,39999,48999,8,44124,45000,13270000,3642
11/01/2021 14:03:21,132527,39999,48999,8,44124,45000,13270000,3642
11/01/2021 17:02:39,132527,39999,48999,8,44124,45000,13270000,3642
17/01/2021 01:15:12,129945,25000,40000,11,33362,31999,30254200,5500
17/01/2021 05:25:45,129945,25000,40000,11,33362,31999,30254200,5500
17/01/2021 09:13:31,129945,25000,40000,11,33362,31999,30254200,5500
17/01/2021 10:58:23,129945,25000,40000,11,33362,31999,30254200,5500
17/01/2021 12:34:54,129945,25000,40000,11,33362,31999,30254200,5500
17/01/2021 14:15:07,129945,25000,40000,11,33362,31999,30254200,5500
17/01/2021 15:44:03,129945,25000,40000,11,33362,31999,30254200,5500
17/01/2021 17:30:48,129945,25000,40000,11,33362,31999,30254200,5500
17/01/2021 18:03:19,129945,25000,40000,11,33362,31999,30254200,5500
18/01/2021 14:08:50,129945,25000,40000,11,33362,31999,30254200,5500
18/01/2021 16:39:39,129945,25000,40000,11,33362,31999,30254200,5500
18/01/2021 18:23:35,129945,25000,40000,14,33849,33499,33006892,5745
