,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:54:25,60579,49500,350000,80,73452,60000,2877856299,53645
11/01/2021 14:26:51,60140,49444,350000,76,74710,60000,2999283328,54765
11/01/2021 17:26:20,59811,49500,350000,71,83981,60000,4771108665,69073
17/01/2021 01:55:16,57055,48000,999999,44,94713,62555,21401550705,146292
17/01/2021 10:00:00,-,39999,999999,35,109831,74999,26542329080,162918
17/01/2021 11:43:40,56916,68000,999999,20,142999,79999,44369145684,210639
17/01/2021 13:18:04,-,60000,999999,29,117727,75000,31578868684,177704
17/01/2021 15:00:43,56998,60000,999999,26,124388,79999,34922295137,186875
18/01/2021 14:54:51,58402,69950,999999,17,145867,79999,52715575753,229598
18/01/2021 17:24:24,58498,69000,999999,17,145811,79999,52724643992,229618
