,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:32:10,219658,220000,220000,8,220000,220000,0,0
11/01/2021 14:05:25,219658,220000,220000,8,220000,220000,0,0
11/01/2021 17:04:46,219658,220000,220000,8,220000,220000,0,0
17/01/2021 01:17:53,219664,220000,220000,4,220000,220000,0,0
17/01/2021 05:28:24,219664,180000,220000,5,212000,220000,320000000,17888
17/01/2021 09:16:00,219664,180000,220000,5,212000,220000,320000000,17888
17/01/2021 11:01:23,219664,180000,220000,8,207500,210000,221428571,14880
17/01/2021 12:37:42,219664,180000,220000,8,207500,210000,221428571,14880
17/01/2021 14:17:51,219664,180000,220000,8,207500,210000,221428571,14880
17/01/2021 15:46:55,219664,180000,220000,8,207500,210000,221428571,14880
17/01/2021 17:33:37,219486,200000,220000,8,212500,220000,107142857,10350
17/01/2021 18:06:15,219486,200000,220000,8,212500,220000,107142857,10350
18/01/2021 14:11:13,219486,200000,200000,3,200000,200000,0,0
18/01/2021 16:42:00,219399,200000,200000,2,200000,200000,0,0
18/01/2021 18:26:00,219312,200000,200000,1,,,,
