,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:38:25,204423,100000,400000,17,212077,180000,5792915809,76111
11/01/2021 14:11:00,203668,100000,400000,20,198487,180000,4521498982,67242
11/01/2021 17:10:24,203668,100000,400000,20,198487,180000,4521498982,67242
17/01/2021 01:41:29,203049,59999,1399999,29,216045,149999,68552339414,261825
17/01/2021 09:41:18,202811,59999,1399999,32,232978,149999,68007379704,260782
17/01/2021 11:25:41,202811,59999,1399999,32,232978,149999,68007379704,260782
17/01/2021 13:03:36,202811,59999,1399999,32,232978,149999,68007379704,260782
17/01/2021 14:42:55,202811,59999,1399999,32,232041,144999,68196108555,261143
18/01/2021 14:33:58,199344,59000,1399999,29,237221,149999,71407533421,267221
18/01/2021 17:04:42,199344,59000,1399999,29,237221,149999,71407533421,267221
