,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:05:27,5000,5000,5000,2,5000,5000,0,0
11/01/2021 13:39:30,5000,5000,5000,2,5000,5000,0,0
11/01/2021 16:38:48,5000,5000,5000,2,5000,5000,0,0
13/01/2021 00:36:40,5000,5000,5000,2,5000,5000,0,0
13/01/2021 01:06:07,5000,5000,5000,2,5000,5000,0,0
13/01/2021 01:57:55,5000,5000,5000,2,5000,5000,0,0
13/01/2021 20:50:55,5000,5000,5000,2,5000,5000,0,0
13/01/2021 23:12:29,5000,5000,5000,2,5000,5000,0,0
14/01/2021 01:32:31,5000,5000,5000,2,5000,5000,0,0
14/01/2021 03:31:05,5000,5000,5000,2,5000,5000,0,0
14/01/2021 08:34:52,5000,5000,5000,2,5000,5000,0,0
14/01/2021 13:58:49,5000,5000,5000,2,5000,5000,0,0
14/01/2021 20:47:26,5000,5000,5000,2,5000,5000,0,0
15/01/2021 00:41:43,5000,5000,5000,2,5000,5000,0,0
15/01/2021 05:49:31,5000,5000,5000,2,5000,5000,0,0
