,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:09:34,391083,475000,995426,14,587101,475000,32385280940,179959
11/01/2021 13:43:33,390450,250000,995426,14,533459,475000,32707758149,180852
11/01/2021 16:42:50,390450,250000,995426,14,533459,475000,32707758149,180852
13/01/2021 00:41:41,389820,475000,995426,14,576316,475000,32256597709,179601
13/01/2021 01:11:09,389820,475000,995426,14,576316,475000,32256597709,179601
13/01/2021 02:03:03,389820,475000,995426,14,576316,475000,32256597709,179601
13/01/2021 20:56:12,389820,475000,995426,14,576316,475000,32256597709,179601
13/01/2021 23:17:54,389820,475000,995426,14,576316,475000,32256597709,179601
14/01/2021 01:38:02,389820,475000,995426,14,576316,475000,32256597709,179601
14/01/2021 03:36:13,389820,475000,995426,14,576316,475000,32256597709,179601
14/01/2021 08:39:54,389820,475000,995426,14,576316,475000,32256597709,179601
