,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:31:32,130412,145999,1100000,20,421082,364999,66361706770,257607
11/01/2021 14:04:47,131485,159000,1100000,23,376308,300000,68284476657,261312
11/01/2021 17:04:07,131485,159000,1100000,23,376308,300000,68284476657,261312
17/01/2021 01:17:11,135899,109950,625555,26,299459,185000,35120071316,187403
17/01/2021 05:27:44,135899,100000,625555,26,281938,147500,33768762724,183762
17/01/2021 09:15:15,135862,100000,625555,23,319606,333333,36265586132,190435
17/01/2021 11:00:37,135701,109950,625555,23,341345,401001,37153040677,192751
17/01/2021 12:36:58,135701,109950,625555,23,341345,401001,37153040677,192751
17/01/2021 14:17:08,135701,109950,625555,23,341345,401001,37153040677,192751
17/01/2021 15:46:10,135701,109950,625555,23,341345,401001,37153040677,192751
17/01/2021 17:32:54,135701,109950,625555,23,320041,333333,36070291745,189921
17/01/2021 18:05:30,135701,109950,625555,23,320041,333333,36070291745,189921
18/01/2021 14:10:35,135883,105000,625555,23,333084,401001,40416302021,201038
18/01/2021 16:41:21,135883,104999,625555,23,291973,145000,37890683605,194655
18/01/2021 18:25:21,135883,104999,625555,23,291973,145000,37890683605,194655
