,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:14:03,11332659,23999999,299999012,5,80299802,25500000,15086341496545132,122826469
11/01/2021 13:47:53,11332659,23999999,299999012,5,80299802,25500000,15086341496545132,122826469
11/01/2021 16:47:09,11332659,23999999,299999012,5,80299802,25500000,15086341496545132,122826469
13/01/2021 00:47:46,11332659,23000000,299999012,8,59149876,25000000,9471369154464876,97320959
13/01/2021 01:17:06,11332659,23000000,299999012,8,59149876,25000000,9471369154464876,97320959
13/01/2021 02:09:22,11332659,23000000,299999012,8,59149876,25000000,9471369154464876,97320959
13/01/2021 21:02:08,11332659,21000000,299999012,5,78799802,24500000,15293215727395228,123665741
13/01/2021 23:23:37,11332659,21000000,299999012,5,78799802,24500000,15293215727395228,123665741
14/01/2021 01:44:05,11332659,21000000,299999012,5,78799802,24500000,15293215727395228,123665741
14/01/2021 03:41:49,11332659,21000000,299999012,5,78799802,24500000,15293215727395228,123665741
14/01/2021 08:45:26,11332659,21000000,299999012,5,78799802,24500000,15293215727395228,123665741
14/01/2021 14:08:54,11376010,23000000,299999012,4,93249753,25000000,18998947154244036,137836668
14/01/2021 20:57:56,11428136,23000000,299999012,4,93249753,25000000,18998947154244036,137836668
15/01/2021 00:52:09,11549593,23000000,299999012,2,161499506,161499506,38364226324488072,195867879
15/01/2021 06:00:08,11549593,23000000,299999012,2,161499506,161499506,38364226324488072,195867879
17/01/2021 02:32:30,11549593,23800000,299999012,5,80170802,25555000,15102841886254632,122893620
17/01/2021 06:51:59,11549593,23800000,299999012,5,80170802,25555000,15102841886254632,122893620
17/01/2021 10:36:35,11549593,23800000,299999012,5,80170802,25555000,15102841886254632,122893620
17/01/2021 12:13:16,11549593,23800000,299999012,5,80170802,25555000,15102841886254632,122893620
17/01/2021 13:54:19,11549593,23800000,299999012,5,80170802,25555000,15102841886254632,122893620
17/01/2021 17:08:46,11549593,23800000,299999012,5,80170802,25555000,15102841886254632,122893620
18/01/2021 15:24:31,11604528,23000000,299999012,8,59756728,26277454,9425396069687288,97084479
18/01/2021 17:58:00,11604528,23000000,299999012,8,69756739,26277454,9476669724512940,97348188
