,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:20:56,-,3000,3000,1,,,,
11/01/2021 15:50:07,-,3000,3000,1,,,,
11/01/2021 18:50:30,-,3000,3000,1,,,,
