,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:20:21,2848889,3000000,3000000,1,,,,
11/01/2021 15:49:28,2848889,2600000,3000000,2,2800000,2800000,80000000000,282842
11/01/2021 18:49:51,2848889,2600000,3000000,2,2800000,2800000,80000000000,282842
