,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:53:21,261066,995000,995000,1,,,,
11/01/2021 14:25:54,261066,995000,995000,1,,,,
11/01/2021 17:25:23,261066,995000,995000,1,,,,
17/01/2021 01:53:29,261066,261066,995000,2,628033,628033,269329558178,518969
17/01/2021 09:58:14,261066,261066,995000,2,628033,628033,269329558178,518969
17/01/2021 11:41:59,261066,261066,995000,2,628033,628033,269329558178,518969
17/01/2021 13:16:17,261066,261066,995000,2,628033,628033,269329558178,518969
17/01/2021 14:59:07,261066,261066,995000,2,628033,628033,269329558178,518969
18/01/2021 14:53:33,261066,995000,995000,1,,,,
18/01/2021 17:23:10,261066,995000,995000,1,,,,
