,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:28:08,171599,280000,280000,2,280000,280000,0,0
11/01/2021 14:01:35,171599,280000,280000,2,280000,280000,0,0
11/01/2021 17:00:53,171599,280000,280000,2,280000,280000,0,0
17/01/2021 01:12:43,172086,280000,280000,1,,,,
17/01/2021 05:23:24,172086,280000,280000,1,,,,
17/01/2021 09:10:51,172086,280000,280000,1,,,,
17/01/2021 10:55:49,172086,280000,280000,1,,,,
17/01/2021 12:32:18,172086,280000,280000,1,,,,
17/01/2021 14:12:37,172086,280000,280000,1,,,,
17/01/2021 15:41:33,172086,280000,280000,1,,,,
17/01/2021 17:28:25,172086,280000,280000,1,,,,
17/01/2021 18:00:44,172086,280000,280000,1,,,,
