,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:16:56,77624,60000,60000,1,,,,
11/01/2021 13:50:18,77624,49999,60000,2,54999,54999,50010000,7071
11/01/2021 16:49:36,77624,49999,60000,2,54999,54999,50010000,7071
17/01/2021 01:07:34,77421,49999,49999,1,,,,
17/01/2021 05:09:17,77421,49999,49999,1,,,,
17/01/2021 08:55:04,77421,49999,49999,1,,,,
17/01/2021 10:40:30,77421,49999,49999,1,,,,
18/01/2021 13:53:15,77298,300000,300000,1,,,,
18/01/2021 16:23:45,77298,300000,300000,1,,,,
18/01/2021 18:07:42,77298,300000,300000,1,,,,
