,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:10:08,272768,149999,450000,11,235868,230000,10117439341,100585
11/01/2021 13:44:05,271479,150000,450000,8,258069,247500,11778546523,108529
11/01/2021 16:43:24,271479,150000,450000,8,248194,240499,11273685737,106177
13/01/2021 00:42:24,194588,79999,398000,50,245372,200000,12870307772,113447
13/01/2021 01:11:58,270934,150000,450000,8,253749,240499,10344219357,101706
13/01/2021 02:03:54,270934,150000,450000,8,253749,240499,10344219357,101706
13/01/2021 20:56:49,270934,140000,450000,11,234090,200000,8681290527,93173
13/01/2021 23:18:28,270347,150000,450000,11,253090,235999,8719294327,93377
14/01/2021 01:38:38,270347,139999,450000,11,247636,235999,9683678400,98405
14/01/2021 03:36:46,270347,139999,450000,11,247636,235999,9683678400,98405
14/01/2021 08:40:26,270347,139999,450000,11,234090,200000,8681316163,93173
14/01/2021 14:04:10,270347,139999,450000,11,234090,200000,8681316163,93173
14/01/2021 20:52:55,270347,139999,450000,11,234090,200000,8681316163,93173
15/01/2021 00:47:08,270347,139999,450000,11,245454,200000,10499504800,102467
15/01/2021 05:55:06,270347,139999,450000,11,245454,200000,10499504800,102467
