,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:53:53,64821,80000,370000,26,135192,97499,6656967969,81590
11/01/2021 14:26:25,64821,80000,370000,26,142884,97499,7632353815,87363
11/01/2021 17:25:53,64821,80000,370000,26,142884,97499,7632353815,87363
17/01/2021 01:54:27,64823,45000,370000,26,117419,92499,7894570196,88851
17/01/2021 09:59:11,64712,45000,370000,26,125880,95000,9097528556,95380
17/01/2021 11:42:54,64712,45000,370000,26,125880,95000,9097528556,95380
17/01/2021 13:17:15,64712,45000,370000,26,125880,95000,9097528556,95380
17/01/2021 14:59:58,64712,45000,370000,26,125880,95000,9097528556,95380
18/01/2021 14:54:21,-,69000,370000,11,120413,80000,9752448432,98754
18/01/2021 17:23:56,-,69000,370000,11,120413,80000,9752448432,98754
