,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:34:26,1685123,1499999,2300000,3,1786333,1559000,198760619667,445825
11/01/2021 14:07:43,1685123,1499999,2300000,3,1786333,1559000,198760619667,445825
11/01/2021 17:07:02,1685123,1499999,2300000,3,1786333,1559000,198760619667,445825
17/01/2021 01:20:48,1685785,1559000,3199900,5,2259780,1999999,528853037000,727222
17/01/2021 05:31:29,1685785,1559000,3199900,5,2259780,1999999,528853037000,727222
17/01/2021 09:19:26,1685785,1559000,3199900,5,2259780,1999999,528853037000,727222
17/01/2021 11:04:46,1685785,1559000,3199900,5,2259780,1999999,528853037000,727222
17/01/2021 12:40:57,1685785,1559000,3199900,5,2259780,1999999,528853037000,727222
17/01/2021 14:20:58,1685785,1559000,3199900,5,2259780,1999999,528853037000,727222
17/01/2021 15:50:04,1685785,1559000,3199900,5,2259780,1999999,528853037000,727222
17/01/2021 17:36:55,1685216,1690001,3199900,4,2434975,2424999,500515462500,707471
17/01/2021 18:09:36,1685216,1690001,3199900,4,2434975,2424999,500515462500,707471
18/01/2021 14:14:01,1685216,1600000,3199900,5,2267980,1999999,514823247000,717511
18/01/2021 16:44:49,1685216,1600000,3199900,8,2398737,2500000,338418091250,581737
18/01/2021 18:28:50,1685216,1600000,3199900,8,2398737,2500000,338418091250,581737
