,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:59:23,1834,455,600,11,511,455,4975,70
11/01/2021 14:31:34,1834,455,600,11,511,455,4975,70
11/01/2021 17:31:14,1834,455,600,11,511,455,4975,70
17/01/2021 02:01:56,1701,325,500,14,390,399,1967,44
17/01/2021 10:02:25,1701,325,500,14,390,399,1967,44
17/01/2021 11:50:46,1701,325,500,14,390,399,1967,44
17/01/2021 13:25:26,1701,325,500,14,390,399,1967,44
17/01/2021 15:07:47,1695,325,500,14,390,399,1967,44
18/01/2021 15:01:21,1684,300,399,11,376,399,1520,38
18/01/2021 17:30:31,1684,300,399,11,376,399,1520,38
