,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:27:44,8109,9800,11000,14,10025,9998,84309,290
11/01/2021 14:01:11,8122,9800,9998,11,9941,9998,6800,82
11/01/2021 17:00:29,8122,9000,9998,14,9811,9997,123609,351
17/01/2021 01:12:16,8227,80000,100000,8,83500,82000,45428571,6740
17/01/2021 05:22:55,8227,79900,100000,8,83237,81000,46879821,6846
17/01/2021 09:10:21,8227,79900,100000,8,83237,81000,46879821,6846
17/01/2021 10:55:17,8227,79900,100000,8,83237,81000,46879821,6846
17/01/2021 12:31:48,8227,79900,100000,8,83237,81000,46879821,6846
17/01/2021 14:12:08,8227,79900,100000,8,83237,81000,46879821,6846
17/01/2021 15:41:02,8227,79900,100000,8,83237,81000,46879821,6846
17/01/2021 17:27:53,8227,79900,100000,8,83237,81000,46879821,6846
17/01/2021 18:00:12,8227,79900,100000,8,83237,81000,46879821,6846
18/01/2021 14:06:03,8227,58000,100000,14,70714,65000,170687912,13064
18/01/2021 16:36:56,8227,58000,100000,14,70714,65000,170687912,13064
18/01/2021 18:20:43,8227,58000,100000,14,70714,65000,170687912,13064
