,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 13:57:43,1161,3000,3500,2,3250,3250,125000,353
11/01/2021 16:48:28,1161,3000,3500,2,3250,3250,125000,353
17/01/2021 05:08:18,1172,2500,3000,14,2535,2500,17857,133
17/01/2021 08:54:01,1172,2500,3000,14,2535,2500,17857,133
17/01/2021 10:39:29,1172,2500,3000,14,2535,2500,17857,133
17/01/2021 12:16:20,1172,2500,3000,14,2535,2500,17857,133
17/01/2021 13:57:12,1172,2500,3000,14,2535,2500,17857,133
17/01/2021 15:25:28,1172,2500,3000,14,2535,2500,17857,133
17/01/2021 17:11:46,1172,2500,3000,14,2535,2500,17857,133
17/01/2021 17:43:38,1172,2500,3000,14,2535,2500,17857,133
18/01/2021 13:52:17,1184,2500,3000,11,2545,2500,22727,150
18/01/2021 16:22:44,1184,2500,3000,11,2545,2500,22727,150
18/01/2021 18:06:38,1184,2500,3000,11,2545,2500,22727,150
