,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:20:06,2030279,600000,66500000,8,11526249,2324999,516008229450357,22715814
11/01/2021 15:49:16,2030279,600000,66500000,11,13306363,2950000,371756627675818,19280991
11/01/2021 18:49:39,2030279,600000,66500000,11,13306363,2950000,371756627675818,19280991
