,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:22:31,716294,570000,2000000,46,938395,814999,122699454875,350284
11/01/2021 13:55:53,714671,460000,2000000,49,896793,775000,129366161687,359675
11/01/2021 16:55:09,711258,460000,2000000,47,930150,799999,136959167846,370079
17/01/2021 05:15:49,672517,520000,2499999,77,842574,749995,109126523019,330343
17/01/2021 09:02:17,672260,520000,2499999,74,826979,725497,99552972923,315520
17/01/2021 10:47:16,671971,509999,849999,47,647088,650000,9239778330,96123
17/01/2021 12:24:05,671424,509999,2499999,74,850582,749995,112055664285,334747
17/01/2021 14:04:38,671424,499999,2499999,74,832790,749995,106226879979,325924
17/01/2021 15:33:21,669128,499999,2499999,71,845856,749995,106559891753,326435
17/01/2021 17:19:54,667452,450000,2499999,71,844598,749995,107366907033,327668
17/01/2021 17:51:58,667150,450000,2499999,71,858213,749995,113772498081,337301
18/01/2021 13:59:08,649154,419999,2499999,86,787464,699999,106377576531,326155
18/01/2021 16:29:44,648127,420000,2499999,86,787813,699999,106128646353,325773
18/01/2021 18:13:34,648127,420000,2499999,86,787813,699999,106128646353,325773
