,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:39:55,6723,5999,18000,17,9199,10000,7662108,2768
11/01/2021 14:12:27,6691,6000,18000,14,9313,9500,8529786,2920
11/01/2021 17:11:51,6691,5999,18000,17,9199,10000,7662108,2768
17/01/2021 09:43:23,6597,7999,9000,8,8235,7999,192258,438
17/01/2021 11:27:51,6597,7999,9000,8,8235,7999,192258,438
17/01/2021 13:05:45,6597,7999,9000,8,8124,7999,125250,353
17/01/2021 14:45:03,6597,7999,9000,8,8124,7999,125250,353
18/01/2021 14:35:48,6620,7999,9000,4,8249,7999,250500,500
18/01/2021 17:06:35,6620,7999,9000,4,8249,7999,250500,500
