,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:53:37,79760,130000,500000,17,210849,199862,7843984029,88566
11/01/2021 14:26:10,80743,130000,500000,17,205026,199862,7329666026,85613
11/01/2021 17:25:38,80743,130000,500000,17,205026,199862,7329666026,85613
17/01/2021 01:53:56,82546,92222,500000,26,115508,95000,6269622183,79180
17/01/2021 09:58:41,82546,92222,135000,26,100392,95000,121543484,11024
17/01/2021 11:42:23,82546,92222,135000,26,100392,95000,121543484,11024
17/01/2021 13:16:44,82546,92222,135000,26,100392,95000,121543484,11024
17/01/2021 14:59:31,82546,92222,135000,17,105542,99999,214142856,14633
18/01/2021 14:53:56,82546,92222,135000,11,111292,107000,239569211,15478
18/01/2021 17:23:32,82781,90000,134000,11,102565,100000,149609502,12231
