,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:27:58,58542,79999,110000,8,91874,92500,106699821,10329
11/01/2021 14:01:25,58542,79999,14999012,11,1449455,95000,20195060065540,4493891
11/01/2021 17:00:43,58542,79999,14999012,8,1956751,95000,27771604038232,5269877
17/01/2021 01:12:32,59628,45123,14999012,8,1954890,67500,27783970316524,5271050
17/01/2021 05:23:12,59628,44000,14999012,11,1439375,65000,20228575276449,4497618
17/01/2021 09:10:38,59628,39990,14999012,11,1438465,65000,20231363137358,4497928
17/01/2021 10:55:35,59628,34000,14999012,11,1436556,65000,20237213785086,4498579
17/01/2021 12:32:05,59628,34000,14999012,11,1436556,65000,20237213785086,4498579
17/01/2021 14:12:25,59628,29990,14999012,11,1435647,65000,20240016009631,4498890
17/01/2021 15:41:20,59628,29990,14999012,11,1435647,65000,20240016009631,4498890
17/01/2021 17:28:11,59628,25000,14999012,11,1427748,45123,20263813955845,4501534
17/01/2021 18:00:30,59628,25000,14999012,11,1427748,45123,20263813955845,4501534
18/01/2021 14:06:21,59472,25000,14999012,11,1434113,65000,20244688121246,4499409
18/01/2021 16:37:13,59472,25000,14999012,11,1434113,65000,20244688121246,4499409
18/01/2021 18:21:01,59318,27110,14999012,11,1441385,70000,20222724128518,4496968
