,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:03:58,2135,1800,24444,41,4978,3000,27068947,5202
11/01/2021 13:37:56,2135,2299,24000,41,5080,3299,23012244,4797
11/01/2021 16:37:15,2137,2200,24000,41,5093,3299,22962775,4791
13/01/2021 00:34:30,2192,2288,24000,38,4661,3299,19021272,4361
13/01/2021 01:03:56,2192,2287,24000,38,4642,3299,19098677,4370
13/01/2021 01:55:42,2192,2150,24000,38,4609,3299,19230626,4385
13/01/2021 20:48:21,2257,2495,24000,38,5511,3799,23374811,4834
13/01/2021 23:09:44,2297,2498,24000,38,5565,3999,23032276,4799
14/01/2021 01:30:02,2449,2499,24000,32,5541,3999,20193340,4493
14/01/2021 03:28:42,2451,2500,24000,32,5593,3999,19908174,4461
14/01/2021 08:32:26,2451,2450,24000,38,5186,3333,21452047,4631
