,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:16:28,163761,79994,319999,55,179067,179999,5967423149,77249
11/01/2021 13:49:49,162254,79994,319999,52,179879,179999,5729622445,75694
11/01/2021 16:49:08,161132,70000,319999,53,178959,179999,6253272816,79077
17/01/2021 01:07:20,158926,199999,319999,5,273199,299999,2991178400,54691
17/01/2021 01:07:25,158926,199999,319999,5,273199,299999,2991178400,54691
17/01/2021 05:09:06,158661,199999,319999,8,281499,299999,1996267714,44679
17/01/2021 08:54:52,158661,199999,319999,8,281499,299999,1996267714,44679
17/01/2021 10:40:19,158661,199999,319999,8,266999,284999,2534828285,50347
17/01/2021 12:17:12,158847,200000,319999,11,275090,275000,1318063782,36305
17/01/2021 13:58:00,158847,200000,319999,11,272727,274000,1249994618,35355
17/01/2021 15:26:18,158847,130000,319999,20,250049,255000,2449609389,49493
17/01/2021 17:12:39,158847,125000,315999,20,240299,250000,2915047884,53991
17/01/2021 17:44:32,158942,125000,315999,20,245799,255000,2821839094,53120
18/01/2021 13:53:03,158671,65000,315999,17,227352,250000,4949250904,70350
18/01/2021 16:23:30,157362,60000,315999,26,199884,225000,6490541421,80563
18/01/2021 18:07:27,156925,60000,315999,23,198782,200000,5859307850,76546
