,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:18:06,95992,39999,249999,8,73749,45000,5183887857,71999
11/01/2021 13:51:36,95764,39999,249999,5,86999,40000,8419942000,91760
11/01/2021 16:50:55,95764,39999,249999,5,86999,40000,8419942000,91760
17/01/2021 05:10:57,94481,90000,250000,3,143333,90000,8533333333,92376
17/01/2021 08:56:54,94481,90000,250000,3,143333,90000,8533333333,92376
17/01/2021 10:42:13,94481,90000,250000,3,143333,90000,8533333333,92376
17/01/2021 12:19:00,94481,90000,250000,3,143333,90000,8533333333,92376
17/01/2021 13:59:45,94481,90000,250000,3,143333,90000,8533333333,92376
17/01/2021 15:28:15,94481,90000,250000,3,143333,90000,8533333333,92376
17/01/2021 17:14:39,94481,90000,250000,3,143333,90000,8533333333,92376
17/01/2021 17:46:35,94481,90000,250000,3,143333,90000,8533333333,92376
18/01/2021 13:54:46,94461,90000,250000,2,170000,170000,12800000000,113137
18/01/2021 16:25:16,94461,90000,250000,2,170000,170000,12800000000,113137
18/01/2021 18:09:16,94461,90000,250000,2,170000,170000,12800000000,113137
