,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:25:50,8328,1699,23000,4,12161,11974,142669516,11944
11/01/2021 13:59:20,7901,2000,20999,3,8399,2199,119073600,10912
11/01/2021 16:58:39,7857,2995,23000,3,9665,3000,133366675,11548
17/01/2021 01:10:06,8247,4000,50000,10,37299,41999,168451222,12978
17/01/2021 05:20:45,8319,1500,50000,11,32772,37000,247064245,15718
17/01/2021 09:07:57,8448,1500,50000,11,33954,38000,266215482,16316
17/01/2021 10:52:57,8366,1499,50000,11,34044,38000,260327891,16134
17/01/2021 12:29:29,8388,2998,50000,11,34453,40000,253278564,15914
17/01/2021 14:09:49,8349,2998,50000,11,34908,40000,226102364,15036
17/01/2021 15:38:35,8349,2998,50000,11,34908,40000,226102364,15036
17/01/2021 17:25:19,8301,9999,50000,10,38099,41999,126769466,11259
17/01/2021 17:57:39,8301,9999,50000,10,38099,41999,126769466,11259
18/01/2021 14:03:36,8616,2800,43999,8,25528,27999,232828017,15258
18/01/2021 16:34:38,8570,2800,43999,8,26628,32499,244421723,15633
18/01/2021 18:18:21,8630,1500,43999,11,26684,34999,255821175,15994
