,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:00:58,420456,200000,400000,4,304722,309444,10903962469,104422
11/01/2021 13:34:57,420456,200000,444444,8,331402,368943,8368321568,91478
11/01/2021 16:34:18,419691,200000,444444,8,350152,388888,7692148354,87704
13/01/2021 00:30:32,416015,200000,400000,8,302236,300000,4680296996,68412
13/01/2021 00:59:55,416015,200000,400000,8,302236,300000,4680296996,68412
13/01/2021 01:51:39,416015,200000,400000,8,302236,300000,4680296996,68412
13/01/2021 20:44:53,416015,200000,400000,8,302236,300000,4680296996,68412
13/01/2021 23:06:03,416015,200000,400000,8,302236,300000,4680296996,68412
14/01/2021 01:26:30,416015,200000,400000,8,302236,300000,4680296996,68412
14/01/2021 03:25:03,416015,200000,400000,8,302236,300000,4680296996,68412
14/01/2021 08:28:48,416015,200000,400000,8,302236,300000,4680296996,68412
